year_film,year_ceremony,ceremony,category,name,film,winner
2004,2005,77,ANIMATED FEATURE FILM,The Incredibles,The Incredibles,True
2004,2005,77,ANIMATED FEATURE FILM,Shark Tale,Shark Tale,False
2004,2005,77,ANIMATED FEATURE FILM,Shrek 2,Shrek 2,False
2004,2005,77,ART DIRECTION,The Aviator,The Aviator,True
2004,2005,77,ART DIRECTION,Finding Neverland,Finding Neverland,False
2004,2005,77,ART DIRECTION,Lemony Snicket's A Series of Unfortunate Events,Lemony Snicket's A Series of Unfortunate Events,False
2004,2005,77,ART DIRECTION,The Phantom of the Opera,The Phantom of the Opera,False
2004,2005,77,ART DIRECTION,A Very Long Engagement,A Very Long Engagement,False
2004,2005,77,CINEMATOGRAPHY,The Aviator,The Aviator,True
2004,2005,77,CINEMATOGRAPHY,House of Flying Daggers,House of Flying Daggers,False
2004,2005,77,CINEMATOGRAPHY,The Passion of the Christ,The Passion of the Christ,False
2004,2005,77,CINEMATOGRAPHY,The Phantom of the Opera,The Phantom of the Opera,False
2004,2005,77,CINEMATOGRAPHY,A Very Long Engagement,A Very Long Engagement,False
2004,2005,77,COSTUME DESIGN,The Aviator,The Aviator,True
2004,2005,77,COSTUME DESIGN,Finding Neverland,Finding Neverland,False
2004,2005,77,COSTUME DESIGN,Lemony Snicket's A Series of Unfortunate Events,Lemony Snicket's A Series of Unfortunate Events,False
2004,2005,77,COSTUME DESIGN,Ray,Ray,False
2004,2005,77,COSTUME DESIGN,Troy,Troy,False
2004,2005,77,DIRECTING,The Aviator,The Aviator,False
2004,2005,77,DIRECTING,Million Dollar Baby,Million Dollar Baby,True
2004,2005,77,DIRECTING,Ray,Ray,False
2004,2005,77,DIRECTING,Sideways,Sideways,False
2004,2005,77,DIRECTING,Vera Drake,Vera Drake,False
2004,2005,77,DOCUMENTARY (Feature),Born into Brothels,Born into Brothels,True
2004,2005,77,DOCUMENTARY (Feature),The Story of the Weeping Camel,The Story of the Weeping Camel,False
2004,2005,77,DOCUMENTARY (Feature),Super Size Me,Super Size Me,False
2004,2005,77,DOCUMENTARY (Feature),Tupac: Resurrection,Tupac: Resurrection,False
2004,2005,77,DOCUMENTARY (Feature),Twist of Faith,Twist of Faith,False
2004,2005,77,DOCUMENTARY (Short Subject),Autism Is a World,Autism Is a World,False
2004,2005,77,DOCUMENTARY (Short Subject),The Children of Leningradsky,The Children of Leningradsky,False
2004,2005,77,DOCUMENTARY (Short Subject),Hardwood,Hardwood,False
2004,2005,77,DOCUMENTARY (Short Subject),Mighty Times: The Children's March,Mighty Times: The Children's March,True
2004,2005,77,DOCUMENTARY (Short Subject),Sister Rose's Passion,Sister Rose's Passion,False
2004,2005,77,FILM EDITING,The Aviator,The Aviator,True
2004,2005,77,FILM EDITING,Collateral,Collateral,False
2004,2005,77,FILM EDITING,Finding Neverland,Finding Neverland,False
2004,2005,77,FILM EDITING,Million Dollar Baby,Million Dollar Baby,False
2004,2005,77,FILM EDITING,Ray,Ray,False
2004,2005,77,FOREIGN LANGUAGE FILM,As It Is in Heaven,As It Is in Heaven,False
2004,2005,77,FOREIGN LANGUAGE FILM,The Chorus (Les Choristes),The Chorus (Les Choristes),False
2004,2005,77,FOREIGN LANGUAGE FILM,Downfall,Downfall,False
2004,2005,77,FOREIGN LANGUAGE FILM,The Sea Inside,The Sea Inside,True
2004,2005,77,FOREIGN LANGUAGE FILM,Yesterday,Yesterday,False
2004,2005,77,MAKEUP,Lemony Snicket's A Series of Unfortunate Events,Lemony Snicket's A Series of Unfortunate Events,True
2004,2005,77,MAKEUP,The Passion of the Christ,The Passion of the Christ,False
2004,2005,77,MAKEUP,The Sea Inside,The Sea Inside,False
2004,2005,77,MUSIC (Original Score),Finding Neverland,Finding Neverland,True
2004,2005,77,MUSIC (Original Score),Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,False
2004,2005,77,MUSIC (Original Score),Lemony Snicket's A Series of Unfortunate Events,Lemony Snicket's A Series of Unfortunate Events,False
2004,2005,77,MUSIC (Original Score),The Passion of the Christ,The Passion of the Christ,False
2004,2005,77,MUSIC (Original Score),The Village,The Village,False
2004,2005,77,MUSIC (Original Song),Shrek 2,Shrek 2,False
2004,2005,77,MUSIC (Original Song),The Motorcycle Diaries,The Motorcycle Diaries,True
2004,2005,77,MUSIC (Original Song),The Polar Express,The Polar Express,False
2004,2005,77,MUSIC (Original Song),The Phantom of the Opera,The Phantom of the Opera,False
2004,2005,77,MUSIC (Original Song),The Chorus (Les Choristes),The Chorus (Les Choristes),False
2004,2005,77,BEST PICTURE,The Aviator,The Aviator,False
2004,2005,77,BEST PICTURE,Finding Neverland,Finding Neverland,False
2004,2005,77,BEST PICTURE,Million Dollar Baby,Million Dollar Baby,True
2004,2005,77,BEST PICTURE,Ray,Ray,False
2004,2005,77,BEST PICTURE,Sideways,Sideways,False
2004,2005,77,SHORT FILM (Animated),Birthday Boy,Birthday Boy,False
2004,2005,77,SHORT FILM (Animated),Gopher Broke,Gopher Broke,False
2004,2005,77,SHORT FILM (Animated),Guard Dog,Guard Dog,False
2004,2005,77,SHORT FILM (Animated),Lorenzo,Lorenzo,False
2004,2005,77,SHORT FILM (Animated),Ryan,Ryan,True
2004,2005,77,SHORT FILM (Live Action),Everything in This Country Must,Everything in This Country Must,False
2004,2005,77,SHORT FILM (Live Action),Little Terrorist,Little Terrorist,False
2004,2005,77,SHORT FILM (Live Action),7:35 in the Morning (7:35 de la Mañana),7:35 in the Morning (7:35 de la Mañana),False
2004,2005,77,SHORT FILM (Live Action),"Two Cars, One Night","Two Cars, One Night",False
2004,2005,77,SHORT FILM (Live Action),Wasp,Wasp,True
2004,2005,77,SOUND EDITING,The Incredibles,The Incredibles,True
2004,2005,77,SOUND EDITING,The Polar Express,The Polar Express,False
2004,2005,77,SOUND EDITING,Spider-Man 2,Spider-Man 2,False
2004,2005,77,SOUND MIXING,The Aviator,The Aviator,False
2004,2005,77,SOUND MIXING,The Incredibles,The Incredibles,False
2004,2005,77,SOUND MIXING,The Polar Express,The Polar Express,False
2004,2005,77,SOUND MIXING,Ray,Ray,True
2004,2005,77,SOUND MIXING,Spider-Man 2,Spider-Man 2,False
2004,2005,77,VISUAL EFFECTS,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,False
2004,2005,77,VISUAL EFFECTS,"I, Robot","I, Robot",False
2004,2005,77,VISUAL EFFECTS,Spider-Man 2,Spider-Man 2,True
2004,2005,77,WRITING (Adapted Screenplay),Before Sunset,Before Sunset,False
2004,2005,77,WRITING (Adapted Screenplay),Finding Neverland,Finding Neverland,False
2004,2005,77,WRITING (Adapted Screenplay),Million Dollar Baby,Million Dollar Baby,False
2004,2005,77,WRITING (Adapted Screenplay),The Motorcycle Diaries,The Motorcycle Diaries,False
2004,2005,77,WRITING (Adapted Screenplay),Sideways,Sideways,True
2004,2005,77,WRITING (Original Screenplay),The Aviator,The Aviator,False
2004,2005,77,WRITING (Original Screenplay),Eternal Sunshine of the Spotless Mind,Eternal Sunshine of the Spotless Mind,True
2004,2005,77,WRITING (Original Screenplay),Hotel Rwanda,Hotel Rwanda,False
2004,2005,77,WRITING (Original Screenplay),The Incredibles,The Incredibles,False
2004,2005,77,WRITING (Original Screenplay),Vera Drake,Vera Drake,False
2004,2005,77,JEAN HERSHOLT HUMANITARIAN AWARD,Roger Mayer,,True
2004,2005,77,HONORARY AWARD, Sidney Lumet in recognition of his brilliant services to screenwriters,,True
2005,2006,78,ACTOR IN A LEADING ROLE,Philip Seymour Hoffman,Capote,True
2005,2006,78,ACTOR IN A LEADING ROLE,Terrence Howard,Hustle & Flow,False
2005,2006,78,ACTOR IN A LEADING ROLE,Heath Ledger,Brokeback Mountain,False
2005,2006,78,ACTOR IN A LEADING ROLE,Joaquin Phoenix,Walk the Line,False
2005,2006,78,ACTOR IN A LEADING ROLE,David Strathairn,"Good Night, and Good Luck.",False
2005,2006,78,ACTOR IN A SUPPORTING ROLE,George Clooney,Syriana,True
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Matt Dillon,Crash,False
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Paul Giamatti,Cinderella Man,False
2005,2006,78,ACTOR IN A SUPPORTING ROLE,Jake Gyllenhaal,Brokeback Mountain,False
2005,2006,78,ACTOR IN A SUPPORTING ROLE,William Hurt,A History of Violence,False
2005,2006,78,ACTRESS IN A LEADING ROLE,Judi Dench,Mrs. Henderson Presents,False
2005,2006,78,ACTRESS IN A LEADING ROLE,Felicity Huffman,Transamerica,False
2005,2006,78,ACTRESS IN A LEADING ROLE,Keira Knightley,Pride & Prejudice,False
2005,2006,78,ACTRESS IN A LEADING ROLE,Charlize Theron,North Country,False
2005,2006,78,ACTRESS IN A LEADING ROLE,Reese Witherspoon,Walk the Line,True
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Amy Adams,Junebug,False
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Catherine Keener,Capote,False
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Frances McDormand,North Country,False
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Rachel Weisz,The Constant Gardener,True
2005,2006,78,ACTRESS IN A SUPPORTING ROLE,Michelle Williams,Brokeback Mountain,False
2005,2006,78,ANIMATED FEATURE FILM,Howl's Moving Castle,Howl's Moving Castle,False
2005,2006,78,ANIMATED FEATURE FILM,Tim Burton's Corpse Bride,Tim Burton's Corpse Bride,False
2005,2006,78,ANIMATED FEATURE FILM,Wallace & Gromit in The Curse of the Were-Rabbit,Wallace & Gromit in The Curse of the Were-Rabbit,True
2005,2006,78,ART DIRECTION,"Good Night, and Good Luck.","Good Night, and Good Luck.",False
2005,2006,78,ART DIRECTION,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,False
2005,2006,78,ART DIRECTION,King Kong,King Kong,False
2005,2006,78,ART DIRECTION,Memoirs of a Geisha,Memoirs of a Geisha,True
2005,2006,78,ART DIRECTION,Pride & Prejudice,Pride & Prejudice,False
2005,2006,78,CINEMATOGRAPHY,Batman Begins,Batman Begins,False
2005,2006,78,CINEMATOGRAPHY,Brokeback Mountain,Brokeback Mountain,False
2005,2006,78,CINEMATOGRAPHY,"Good Night, and Good Luck.","Good Night, and Good Luck.",False
2005,2006,78,CINEMATOGRAPHY,Memoirs of a Geisha,Memoirs of a Geisha,True
2005,2006,78,CINEMATOGRAPHY,The New World,The New World,False
2005,2006,78,COSTUME DESIGN,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,False
2005,2006,78,COSTUME DESIGN,Memoirs of a Geisha,Memoirs of a Geisha,True
2005,2006,78,COSTUME DESIGN,Mrs. Henderson Presents,Mrs. Henderson Presents,False
2005,2006,78,COSTUME DESIGN,Pride & Prejudice,Pride & Prejudice,False
2005,2006,78,COSTUME DESIGN,Walk the Line,Walk the Line,False
2005,2006,78,DIRECTING,Brokeback Mountain,Brokeback Mountain,True
2005,2006,78,DIRECTING,Capote,Capote,False
2005,2006,78,DIRECTING,Crash,Crash,False
2005,2006,78,DIRECTING,"Good Night, and Good Luck.","Good Night, and Good Luck.",False
2005,2006,78,DIRECTING,Munich,Munich,False
2005,2006,78,DOCUMENTARY (Feature),Darwin's Nightmare,Darwin's Nightmare,False
2005,2006,78,DOCUMENTARY (Feature),Enron: The Smartest Guys in the Room,Enron: The Smartest Guys in the Room,False
2005,2006,78,DOCUMENTARY (Feature),March of the Penguins,March of the Penguins,True
2005,2006,78,DOCUMENTARY (Feature),Murderball,Murderball,False
2005,2006,78,DOCUMENTARY (Feature),Street Fight,Street Fight,False
2005,2006,78,DOCUMENTARY (Short Subject),The Death of Kevin Carter: Casualty of the Bang Bang Club,The Death of Kevin Carter: Casualty of the Bang Bang Club,False
2005,2006,78,DOCUMENTARY (Short Subject),God Sleeps in Rwanda,God Sleeps in Rwanda,False
2005,2006,78,DOCUMENTARY (Short Subject),The Mushroom Club,The Mushroom Club,False
2005,2006,78,DOCUMENTARY (Short Subject),A Note of Triumph: The Golden Age of Norman Corwin,A Note of Triumph: The Golden Age of Norman Corwin,True
2005,2006,78,FILM EDITING,Cinderella Man,Cinderella Man,False
2005,2006,78,FILM EDITING,The Constant Gardener,The Constant Gardener,False
2005,2006,78,FILM EDITING,Crash,Crash,True
2005,2006,78,FILM EDITING,Munich,Munich,False
2005,2006,78,FILM EDITING,Walk the Line,Walk the Line,False
2005,2006,78,FOREIGN LANGUAGE FILM,Don't Tell,Don't Tell,False
2005,2006,78,FOREIGN LANGUAGE FILM,Joyeux Noël,Joyeux Noël,False
2005,2006,78,FOREIGN LANGUAGE FILM,Paradise Now,Paradise Now,False
2005,2006,78,FOREIGN LANGUAGE FILM,Sophie Scholl - The Final Days,Sophie Scholl - The Final Days,False
2005,2006,78,FOREIGN LANGUAGE FILM,Tsotsi,Tsotsi,True
2005,2006,78,MAKEUP,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",True
2005,2006,78,MAKEUP,Cinderella Man,Cinderella Man,False
2005,2006,78,MAKEUP,Star Wars: Episode III Revenge of the Sith,Star Wars: Episode III Revenge of the Sith,False
2005,2006,78,MUSIC (Original Score),Brokeback Mountain,Brokeback Mountain,True
2005,2006,78,MUSIC (Original Score),The Constant Gardener,The Constant Gardener,False
2005,2006,78,MUSIC (Original Score),Memoirs of a Geisha,Memoirs of a Geisha,False
2005,2006,78,MUSIC (Original Score),Munich,Munich,False
2005,2006,78,MUSIC (Original Score),Pride & Prejudice,Pride & Prejudice,False
2005,2006,78,MUSIC (Original Song),Crash,Crash,False
2005,2006,78,MUSIC (Original Song),Hustle & Flow,Hustle & Flow,True
2005,2006,78,MUSIC (Original Song),Transamerica,Transamerica,False
2005,2006,78,BEST PICTURE,Brokeback Mountain,Brokeback Mountain,False
2005,2006,78,BEST PICTURE,Capote,Capote,False
2005,2006,78,BEST PICTURE,Crash,Crash,True
2005,2006,78,BEST PICTURE,"Good Night, and Good Luck.","Good Night, and Good Luck.",False
2005,2006,78,BEST PICTURE,Munich,Munich,False
2005,2006,78,SHORT FILM (Animated),Badgered,Badgered,False
2005,2006,78,SHORT FILM (Animated),The Moon and the Son: An Imagined Conversation,The Moon and the Son: An Imagined Conversation,True
2005,2006,78,SHORT FILM (Animated),The Mysterious Geographic Explorations of Jasper Morello,The Mysterious Geographic Explorations of Jasper Morello,False
2005,2006,78,SHORT FILM (Animated),9,9,False
2005,2006,78,SHORT FILM (Animated),One Man Band,One Man Band,False
2005,2006,78,SHORT FILM (Live Action),Ausreisser (The Runaway),Ausreisser (The Runaway),False
2005,2006,78,SHORT FILM (Live Action),Cashback,Cashback,False
2005,2006,78,SHORT FILM (Live Action),The Last Farm,The Last Farm,False
2005,2006,78,SHORT FILM (Live Action),Our Time Is Up,Our Time Is Up,False
2005,2006,78,SHORT FILM (Live Action),Six Shooter,Six Shooter,True
2005,2006,78,SOUND EDITING,King Kong,King Kong,True
2005,2006,78,SOUND EDITING,Memoirs of a Geisha,Memoirs of a Geisha,False
2005,2006,78,SOUND EDITING,War of the Worlds,War of the Worlds,False
2005,2006,78,SOUND MIXING,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False
2005,2006,78,SOUND MIXING,King Kong,King Kong,True
2005,2006,78,SOUND MIXING,Memoirs of a Geisha,Memoirs of a Geisha,False
2005,2006,78,SOUND MIXING,Walk the Line,Walk the Line,False
2005,2006,78,SOUND MIXING,War of the Worlds,War of the Worlds,False
2005,2006,78,VISUAL EFFECTS,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",False
2005,2006,78,VISUAL EFFECTS,King Kong,King Kong,True
2005,2006,78,VISUAL EFFECTS,War of the Worlds,War of the Worlds,False
2005,2006,78,WRITING (Adapted Screenplay),Brokeback Mountain,Brokeback Mountain,True
2005,2006,78,WRITING (Adapted Screenplay),Capote,Capote,False
2005,2006,78,WRITING (Adapted Screenplay),The Constant Gardener,The Constant Gardener,False
2005,2006,78,WRITING (Adapted Screenplay),A History of Violence,A History of Violence,False
2005,2006,78,WRITING (Adapted Screenplay),Munich,Munich,False
2005,2006,78,WRITING (Original Screenplay),Crash,Crash,True
2005,2006,78,WRITING (Original Screenplay),"Good Night, and Good Luck.","Good Night, and Good Luck.",False
2005,2006,78,WRITING (Original Screenplay),Match Point,Match Point,False
2005,2006,78,WRITING (Original Screenplay),The Squid and the Whale,The Squid and the Whale,False
2005,2006,78,WRITING (Original Screenplay),Syriana,Syriana,False
2005,2006,78,HONORARY AWARD, Robert Altman in recognition of a career that has repeatedly reinvented the art form and inspired filmmakers and audiences alike.,,True
2006,2007,79,ACTOR IN A LEADING ROLE,Leonardo DiCaprio,Blood Diamond,False
2006,2007,79,ACTOR IN A LEADING ROLE,Ryan Gosling,Half Nelson,False
2006,2007,79,ACTOR IN A LEADING ROLE,Peter O'Toole,Venus,False
2006,2007,79,ACTOR IN A LEADING ROLE,Will Smith,The Pursuit of Happyness,False
2006,2007,79,ACTOR IN A LEADING ROLE,Forest Whitaker,The Last King of Scotland,True
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Alan Arkin,Little Miss Sunshine,True
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Jackie Earle Haley,Little Children,False
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Djimon Hounsou,Blood Diamond,False
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Eddie Murphy,Dreamgirls,False
2006,2007,79,ACTOR IN A SUPPORTING ROLE,Mark Wahlberg,The Departed,False
2006,2007,79,ACTRESS IN A LEADING ROLE,Penélope Cruz,Volver,False
2006,2007,79,ACTRESS IN A LEADING ROLE,Judi Dench,Notes on a Scandal,False
2006,2007,79,ACTRESS IN A LEADING ROLE,Helen Mirren,The Queen,True
2006,2007,79,ACTRESS IN A LEADING ROLE,Meryl Streep,The Devil Wears Prada,False
2006,2007,79,ACTRESS IN A LEADING ROLE,Kate Winslet,Little Children,False
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Adriana Barraza,Babel,False
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Cate Blanchett,Notes on a Scandal,False
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Abigail Breslin,Little Miss Sunshine,False
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Jennifer Hudson,Dreamgirls,True
2006,2007,79,ACTRESS IN A SUPPORTING ROLE,Rinko Kikuchi,Babel,False
2006,2007,79,ANIMATED FEATURE FILM,Cars,Cars,False
2006,2007,79,ANIMATED FEATURE FILM,Happy Feet,Happy Feet,True
2006,2007,79,ANIMATED FEATURE FILM,Monster House,Monster House,False
2006,2007,79,ART DIRECTION,Dreamgirls,Dreamgirls,False
2006,2007,79,ART DIRECTION,The Good Shepherd,The Good Shepherd,False
2006,2007,79,ART DIRECTION,Pan's Labyrinth,Pan's Labyrinth,True
2006,2007,79,ART DIRECTION,Pirates of the Caribbean: Dead Man's Chest,Pirates of the Caribbean: Dead Man's Chest,False
2006,2007,79,ART DIRECTION,The Prestige,The Prestige,False
2006,2007,79,CINEMATOGRAPHY,The Black Dahlia,The Black Dahlia,False
2006,2007,79,CINEMATOGRAPHY,Children of Men,Children of Men,False
2006,2007,79,CINEMATOGRAPHY,The Illusionist,The Illusionist,False
2006,2007,79,CINEMATOGRAPHY,Pan's Labyrinth,Pan's Labyrinth,True
2006,2007,79,CINEMATOGRAPHY,The Prestige,The Prestige,False
2006,2007,79,COSTUME DESIGN,Curse of the Golden Flower,Curse of the Golden Flower,False
2006,2007,79,COSTUME DESIGN,The Devil Wears Prada,The Devil Wears Prada,False
2006,2007,79,COSTUME DESIGN,Dreamgirls,Dreamgirls,False
2006,2007,79,COSTUME DESIGN,Marie Antoinette,Marie Antoinette,True
2006,2007,79,COSTUME DESIGN,The Queen,The Queen,False
2006,2007,79,DIRECTING,Babel,Babel,False
2006,2007,79,DIRECTING,The Departed,The Departed,True
2006,2007,79,DIRECTING,Letters from Iwo Jima,Letters from Iwo Jima,False
2006,2007,79,DIRECTING,The Queen,The Queen,False
2006,2007,79,DIRECTING,United 93,United 93,False
2006,2007,79,DOCUMENTARY (Feature),Deliver Us from Evil,Deliver Us from Evil,False
2006,2007,79,DOCUMENTARY (Feature),An Inconvenient Truth,An Inconvenient Truth,True
2006,2007,79,DOCUMENTARY (Feature),Iraq in Fragments,Iraq in Fragments,False
2006,2007,79,DOCUMENTARY (Feature),Jesus Camp,Jesus Camp,False
2006,2007,79,DOCUMENTARY (Feature),"My Country, My Country","My Country, My Country",False
